t,d1,d2,d3
1.390,106.031,163.001,218.732
1.392,105.024,162.409,217.551
1.393,104.027,161.847,216.417
1.395,103.039,161.315,215.332
1.397,102.069,160.810,214.291
1.398,101.112,160.330,213.288
1.400,100.169,159.874,212.320
1.402,99.245,159.438,211.385
1.403,98.344,159.021,210.487
1.405,97.468,158.623,209.616
1.407,96.611,158.241,208.764
1.408,95.772,157.871,207.932
1.410,94.956,157.516,207.126
1.412,94.162,157.178,206.343
1.413,93.391,156.855,205.577
1.415,92.642,156.548,204.833
1.417,91.915,156.259,204.110
1.418,91.210,155.993,203.407
1.420,90.534,155.751,202.719
1.422,89.885,155.533,202.040
1.423,89.260,155.344,201.377
1.425,88.653,155.184,200.731
1.427,88.074,155.062,200.105
1.428,87.522,154.979,199.505
1.430,86.990,154.942,198.932
1.432,86.478,154.960,198.396
1.433,85.987,155.036,197.893
1.435,85.521,155.181,197.431
1.437,85.069,155.396,197.011
1.438,84.630,155.684,196.626
1.440,84.206,156.048,196.281
1.442,83.794,156.493,195.979
1.443,83.396,157.025,195.724
1.445,83.014,157.640,195.510
1.447,82.648,158.344,195.340
1.448,82.298,159.140,195.224
1.450,81.957,160.029,195.169
1.452,81.629,161.008,195.168
1.453,81.311,162.077,195.220
1.455,80.998,163.235,195.324
1.457,80.691,164.478,195.483
1.458,80.393,165.796,195.689
1.460,80.101,167.184,195.942
1.462,79.810,168.639,196.241
1.463,79.518,170.145,196.577
1.465,79.226,171.690,196.954
1.467,78.929,173.264,197.360
1.468,78.625,174.857,197.786
1.470,78.316,176.453,198.225
1.472,78.001,178.033,198.671
1.473,77.680,179.590,199.125
1.475,77.348,181.113,199.573
1.477,77.006,182.588,200.018
1.478,76.651,184.004,200.455
1.480,76.285,185.350,200.875
1.482,75.907,186.618,201.274
1.483,75.515,187.800,201.653
1.485,75.114,188.889,202.009
1.487,74.707,189.882,202.344
1.488,74.292,190.772,202.664
1.490,73.872,191.567,202.971
1.492,73.444,192.265,203.272
1.493,73.010,192.873,203.574
1.495,72.566,193.401,203.896
1.497,72.116,193.852,204.236
1.498,71.668,194.237,204.603
1.500,71.217,194.558,205.015
1.502,70.770,194.827,205.492
1.503,70.328,195.053,206.039
1.505,69.896,195.248,206.660
1.507,69.470,195.426,207.378
1.508,69.044,195.599,208.214
1.510,68.621,195.782,209.174
1.512,68.203,195.994,210.269
1.513,67.790,196.239,211.514
1.515,67.380,196.525,212.922
1.517,66.977,196.859,214.501
1.518,66.586,197.258,216.259
1.520,66.205,197.724,218.200
1.522,65.833,198.258,220.319
1.523,65.473,198.871,222.619
1.525,65.122,199.570,225.103
1.527,64.784,200.354,227.761
1.528,64.461,201.213,230.582
1.530,64.149,202.153,233.562
1.532,63.846,203.171,236.696
1.533,63.553,204.262,239.961
1.535,63.275,205.418,243.340
1.537,63.009,206.633,246.818
1.538,62.748,207.901,250.379
1.540,62.500,209.211,254.003
1.542,62.261,210.556,257.659
1.543,62.029,211.922,261.333
1.545,61.802,213.295,264.999
1.547,61.582,214.664,268.635
1.548,61.364,216.020,272.220
1.550,61.143,217.351,275.731
1.552,60.926,218.641,279.143
1.553,60.714,219.876,282.446
1.555,60.501,221.046,285.618
1.557,60.284,222.140,288.635
1.558,60.070,223.145,291.467
1.560,59.862,224.051,294.098
1.562,59.655,224.848,296.526
1.563,59.446,225.530,298.734
1.565,59.247,226.093,300.707
1.567,59.052,226.533,302.443
1.568,58.858,226.851,303.948
1.570,58.661,227.044,305.214
1.572,58.464,227.108,306.234
1.573,58.267,227.051,307.014
1.575,58.067,226.870,307.558
1.577,57.870,226.566,307.863
1.578,57.670,226.135,307.931
1.580,57.469,225.580,307.776
1.582,57.275,224.907,307.408
1.583,57.085,224.116,306.822
1.585,56.890,223.213,306.035
1.587,56.694,222.205,305.067
1.588,56.502,221.096,303.917
1.590,56.313,219.893,302.588
1.592,56.119,218.597,301.090
1.593,55.923,217.216,299.438
1.595,55.725,215.753,297.638
1.597,55.525,214.210,295.697
1.598,55.324,212.591,293.623
1.600,55.124,210.898,291.429
1.602,54.923,209.136,289.119
1.603,54.721,207.308,286.708
1.605,54.529,205.418,284.194
1.607,54.347,203.474,281.580
1.608,54.171,201.479,278.886
1.610,54.000,199.444,276.114
1.612,53.836,197.367,273.275
1.613,53.681,195.256,270.366
1.615,53.529,193.117,267.407
1.617,53.379,190.950,264.401
1.618,53.232,188.761,261.350
1.620,53.096,186.555,258.276
1.622,52.973,184.340,255.185
1.623,52.868,182.112,252.085
1.625,52.776,179.874,248.972
1.627,52.703,177.630,245.858
1.628,52.647,175.385,242.753
1.630,52.612,173.141,239.656
1.632,52.604,170.897,236.567
1.633,52.621,168.653,233.499
1.635,52.664,166.424,230.459
1.637,52.734,164.214,227.453
1.638,52.834,162.021,224.484
1.640,52.959,159.847,221.558
1.642,53.107,157.700,218.679
1.643,53.276,155.581,215.845
1.645,53.464,153.488,213.057
1.647,53.668,151.419,210.313
1.648,53.889,149.375,207.619
1.650,54.118,147.360,204.974
1.652,54.357,145.374,202.377
1.653,54.602,143.416,199.828
1.655,54.853,141.488,197.327
1.657,55.109,139.589,194.877
1.658,55.362,137.720,192.473
1.660,55.612,135.876,190.111
1.662,55.853,134.060,187.798
1.663,56.079,132.274,185.527
1.665,56.289,130.521,183.301
1.667,56.479,128.798,181.113
1.668,56.651,127.111,178.968
1.670,56.799,125.459,176.860
1.672,56.915,123.839,174.779
1.673,57.000,122.250,172.730
1.675,57.056,120.691,170.709
1.677,57.082,119.164,168.712
1.678,57.072,117.659,166.729
1.680,57.029,116.178,164.761
1.682,56.961,114.726,162.807
1.683,56.867,113.301,160.868
1.685,56.736,111.897,158.941
1.687,56.565,110.516,157.030
1.688,56.353,109.164,155.134
1.690,56.101,107.841,153.256
1.692,55.812,106.538,151.395
1.693,55.490,105.253,149.543
1.695,55.146,103.987,147.702
1.697,54.783,102.735,145.865
1.698,54.408,101.490,144.036
1.700,54.026,100.255,142.216
1.702,53.633,99.040,140.408
1.703,53.230,97.849,138.630
1.705,52.819,96.689,136.885
1.707,52.405,95.561,135.185
1.708,51.988,94.469,133.535
1.710,51.569,93.411,131.942
1.712,51.152,92.385,130.408
1.713,50.739,91.390,128.928
1.715,50.331,90.424,127.507
1.717,49.929,89.488,126.147
1.718,49.533,88.583,124.852
1.720,49.144,87.707,123.625
1.722,48.762,86.859,122.470
1.723,48.389,86.043,121.396
1.725,48.024,85.253,120.405
1.727,47.669,84.490,119.501
1.728,47.329,83.755,118.686
1.730,47.004,83.044,117.955
1.732,46.690,82.356,117.306
1.733,46.387,81.691,116.741
1.735,46.093,81.054,116.260
1.737,45.813,80.442,115.868
1.738,45.543,79.857,115.557
1.740,45.287,79.296,115.327
1.742,45.045,78.755,115.187
1.743,44.816,78.236,115.133
1.745,44.596,77.739,115.157
1.747,44.385,77.261,115.246
1.748,44.188,76.808,115.404
1.750,43.999,76.383,115.634
1.752,43.817,75.983,115.923
1.753,43.648,75.605,116.259
1.755,43.491,75.250,116.636
1.757,43.336,74.917,117.052
1.758,43.178,74.600,117.497
1.760,43.022,74.302,117.960
1.762,42.867,74.026,118.431
1.763,42.705,73.769,118.903
1.765,42.539,73.523,119.363
1.767,42.371,73.286,119.809
1.768,42.205,73.059,120.235
1.770,42.038,72.838,120.631
1.772,41.870,72.620,120.984
1.773,41.699,72.408,121.293
1.775,41.523,72.202,121.564
1.777,41.345,72.001,121.783
1.778,41.165,71.808,121.943
1.780,40.979,71.620,122.044
1.782,40.789,71.435,122.094
1.783,40.594,71.252,122.078
1.785,40.399,71.069,121.985
1.787,40.198,70.879,121.819
1.788,39.986,70.686,121.581
1.790,39.767,70.490,121.274
1.792,39.547,70.292,120.893
1.793,39.325,70.088,120.448
1.795,39.097,69.878,119.944
1.797,38.868,69.663,119.379
1.798,38.646,69.439,118.753
1.800,38.421,69.208,118.066
1.802,38.188,68.968,117.324
1.803,37.954,68.722,116.531
1.805,37.724,68.470,115.687
1.807,37.493,68.216,114.800
1.808,37.253,67.952,113.875
1.810,37.015,67.678,112.914
1.812,36.784,67.397,111.921
1.813,36.553,67.109,110.898
1.815,36.322,66.817,109.852
1.817,36.092,66.522,108.786
1.818,35.864,66.226,107.705
1.820,35.637,65.928,106.615
1.822,35.415,65.623,105.517
1.823,35.200,65.313,104.415
1.825,34.987,65.002,103.312
1.827,34.777,64.685,102.212
1.828,34.575,64.364,101.119
1.830,34.379,64.043,100.030
1.832,34.190,63.725,98.947
1.833,34.000,63.411,97.879
1.835,33.819,63.095,96.824
1.837,33.646,62.782,95.783
1.838,33.475,62.470,94.758
1.840,33.305,62.165,93.756
1.842,33.134,61.861,92.778
1.843,32.966,61.562,91.816
1.845,32.798,61.267,90.880
1.847,32.633,60.974,89.967
1.848,32.473,60.681,89.074
1.850,32.316,60.388,88.197
1.852,32.158,60.094,87.338
1.853,32.005,59.797,86.500
1.855,31.857,59.498,85.679
1.857,31.710,59.202,84.875
1.858,31.559,58.908,84.087
1.860,31.411,58.610,83.315
1.862,31.268,58.314,82.560
1.863,31.125,58.022,81.823
1.865,30.982,57.732,81.102
1.867,30.837,57.438,80.396
1.868,30.696,57.147,79.703
1.870,30.561,56.859,79.032
1.872,30.428,56.571,78.375
1.873,30.293,56.283,77.732
1.875,30.154,55.992,77.101
1.877,30.021,55.702,76.484
1.878,29.893,55.415,75.884
1.880,29.766,55.131,75.294
1.882,29.645,54.846,74.711
1.883,29.530,54.562,74.137
1.885,29.418,54.284,73.577
1.887,29.304,54.014,73.031
1.888,29.193,53.750,72.500
1.890,29.090,53.489,71.982
1.892,28.989,53.236,71.481
1.893,28.893,52.990,70.994
1.895,28.806,52.750,70.524
1.897,28.729,52.516,70.065
1.898,28.657,52.289,69.617
1.900,28.585,52.069,69.184
1.902,28.513,51.859,68.765
1.903,28.447,51.655,68.363
1.905,28.387,51.459,67.974
1.907,28.334,51.270,67.602
1.908,28.286,51.087,67.245
1.910,28.244,50.909,66.904
1.912,28.212,50.737,66.576
1.913,28.186,50.576,66.258
1.915,28.165,50.424,65.955
1.917,28.141,50.281,65.666
1.918,28.122,50.148,65.388
1.920,28.110,50.027,65.127
1.922,28.095,49.915,64.882
1.923,28.081,49.815,64.653
1.925,28.070,49.722,64.436
1.927,28.066,49.634,64.230
1.928,28.063,49.556,64.040
1.930,28.057,49.483,63.858
1.932,28.056,49.414,63.683
1.933,28.059,49.347,63.516
1.935,28.060,49.284,63.358
1.937,28.056,49.225,63.210
1.938,28.052,49.169,63.065
1.940,28.055,49.120,62.925
1.942,28.057,49.083,62.802
1.943,28.058,49.053,62.695
1.945,28.056,49.027,62.597
1.947,28.059,49.007,62.503
1.948,28.062,48.993,62.420
1.950,28.058,48.979,62.348
1.952,28.048,48.963,62.280
1.953,28.036,48.946,62.218
1.955,28.024,48.938,62.162
1.957,28.007,48.931,62.116
1.958,27.987,48.923,62.072
1.960,27.971,48.911,62.028
1.962,27.961,48.904,61.986
1.963,27.946,48.901,61.946
1.965,27.925,48.896,61.907
1.967,27.904,48.892,61.872
1.968,27.874,48.892,61.841
1.970,27.830,48.896,61.817
1.972,27.769,48.895,61.791
1.973,27.704,48.891,61.760
1.975,27.631,48.885,61.729
1.977,27.550,48.875,61.696
1.978,27.462,48.854,61.656
1.980,27.376,48.824,61.605
1.982,27.289,48.788,61.548
1.983,27.200,48.742,61.485
1.985,27.106,48.682,61.415
1.987,27.016,48.613,61.337
1.988,26.929,48.542,61.256
1.990,26.842,48.470,61.168
1.992,26.749,48.393,61.074
1.993,26.656,48.314,60.976
1.995,26.566,48.238,60.880
1.997,26.469,48.162,60.784
1.998,26.369,48.081,60.686
2.000,26.268,47.996,60.595
2.002,26.170,47.911,60.508
2.003,26.070,47.826,60.422
2.005,25.967,47.736,60.325
2.007,25.864,47.640,60.225
2.008,25.764,47.540,60.125
2.010,25.662,47.443,60.022
2.012,25.563,47.346,59.920
2.013,25.465,47.245,59.824
2.015,25.373,47.145,59.732
2.017,25.283,47.045,59.637
2.018,25.189,46.945,59.539
2.020,25.094,46.840,59.440
2.022,24.997,46.732,59.342
2.023,24.898,46.626,59.243
2.025,24.793,46.518,59.148
2.027,24.688,46.409,59.057
2.028,24.584,46.297,58.972
2.030,24.480,46.183,58.888
2.032,24.369,46.065,58.806
2.033,24.260,45.947,58.727
2.035,24.152,45.826,58.650
2.037,24.045,45.703,58.578
2.038,23.938,45.580,58.509
2.040,23.834,45.454,58.444
2.042,23.733,45.325,58.379
2.043,23.632,45.195,58.317
2.045,23.533,45.067,58.263
2.047,23.434,44.946,58.217
2.048,23.334,44.832,58.178
2.050,23.235,44.725,58.151
2.052,23.139,44.622,58.131
2.053,23.043,44.521,58.118
2.055,22.950,44.421,58.114
2.057,22.861,44.322,58.118
2.058,22.777,44.224,58.132
2.060,22.696,44.131,58.152
2.062,22.620,44.044,58.184
2.063,22.550,43.964,58.225
2.065,22.480,43.888,58.269
2.067,22.413,43.811,58.316
2.068,22.345,43.739,58.364
2.070,22.282,43.673,58.421
2.072,22.221,43.612,58.483
2.073,22.166,43.554,58.552
2.075,22.111,43.506,58.629
2.077,22.061,43.466,58.709
2.078,22.017,43.427,58.792
2.080,21.971,43.390,58.877
2.082,21.924,43.355,58.960
2.083,21.875,43.321,59.043
2.085,21.824,43.283,59.121
2.087,21.775,43.244,59.193
2.088,21.725,43.208,59.260
2.090,21.677,43.169,59.320
2.092,21.629,43.126,59.370
2.093,21.583,43.078,59.405
2.095,21.542,43.027,59.433
2.097,21.501,42.974,59.457
2.098,21.460,42.917,59.475
2.100,21.420,42.858,59.482
2.102,21.381,42.802,59.478
2.103,21.340,42.746,59.471
2.105,21.295,42.686,59.453
2.107,21.250,42.625,59.420
2.108,21.205,42.568,59.377
2.110,21.162,42.510,59.328
2.112,21.120,42.442,59.269
2.113,21.078,42.371,59.199
2.115,21.036,42.296,59.115
2.117,20.991,42.215,59.021
2.118,20.943,42.127,58.913
2.120,20.891,42.034,58.790
2.122,20.838,41.941,58.655
2.123,20.786,41.844,58.506
2.125,20.736,41.744,58.348
2.127,20.687,41.639,58.177
2.128,20.638,41.531,57.999
2.130,20.588,41.419,57.815
2.132,20.533,41.302,57.617
2.133,20.474,41.185,57.408
2.135,20.415,41.067,57.191
2.137,20.359,40.948,56.967
2.138,20.302,40.829,56.735
2.140,20.246,40.706,56.493
2.142,20.186,40.582,56.247
2.143,20.125,40.457,56.001
2.145,20.063,40.336,55.757
2.147,19.997,40.215,55.511
2.148,19.928,40.094,55.258
2.150,19.860,39.974,54.996
2.152,19.795,39.854,54.730
2.153,19.738,39.734,54.461
2.155,19.680,39.610,54.189
2.157,19.622,39.483,53.908
2.158,19.562,39.353,53.627
2.160,19.497,39.223,53.348
2.162,19.428,39.096,53.069
2.163,19.351,38.972,52.791
2.165,19.272,38.847,52.506
2.167,19.194,38.722,52.223
2.168,19.117,38.597,51.936
2.170,19.045,38.465,51.648
2.172,18.981,38.329,51.356
2.173,18.921,38.189,51.062
2.175,18.857,38.052,50.769
2.177,18.792,37.915,50.477
2.178,18.731,37.782,50.189
2.180,18.670,37.659,49.911
2.182,18.605,37.540,49.644
2.183,18.542,37.423,49.376
2.185,18.484,37.302,49.109
2.187,18.426,37.184,48.849
2.188,18.362,37.065,48.592
2.190,18.297,36.942,48.330
2.192,18.234,36.821,48.071
2.193,18.167,36.701,47.816
2.195,18.090,36.583,47.566
2.197,18.006,36.468,47.316
2.198,17.923,36.349,47.063
2.200,17.839,36.227,46.812
2.202,17.749,36.099,46.555
2.203,17.660,35.965,46.294
2.205,17.580,35.826,46.029
2.207,17.511,35.679,45.762
2.208,17.447,35.529,45.494
2.210,17.388,35.375,45.226
2.212,17.340,35.221,44.958
2.213,17.297,35.071,44.697
2.215,17.256,34.930,44.448
2.217,17.216,34.802,44.212
2.218,17.174,34.682,43.990
2.220,17.128,34.572,43.780
2.222,17.079,34.470,43.587
2.223,17.026,34.375,43.400
2.225,16.973,34.278,43.211
2.227,16.915,34.176,43.022
2.228,16.856,34.073,42.832
2.230,16.795,33.967,42.641
2.232,16.730,33.855,42.442
2.233,16.664,33.738,42.244
2.235,16.598,33.620,42.050
2.237,16.537,33.500,41.860
2.238,16.476,33.376,41.664
2.240,16.417,33.250,41.465
2.242,16.357,33.126,41.272
2.243,16.303,33.002,41.084
2.245,16.253,32.878,40.897
2.247,16.204,32.755,40.714
2.248,16.156,32.635,40.539
2.250,16.113,32.517,40.372
2.252,16.072,32.405,40.211
2.253,16.030,32.299,40.057
2.255,15.985,32.197,39.911
2.257,15.942,32.095,39.766
2.258,15.901,31.999,39.630
2.260,15.860,31.908,39.500
2.262,15.819,31.819,39.373
2.263,15.777,31.729,39.249
2.265,15.736,31.637,39.130
2.267,15.696,31.550,39.016
2.268,15.653,31.461,38.899
2.270,15.605,31.368,38.783
2.272,15.554,31.271,38.666
2.273,15.500,31.176,38.546
2.275,15.444,31.081,38.427
2.277,15.386,30.984,38.311
2.278,15.331,30.883,38.197
2.280,15.281,30.779,38.079
2.282,15.235,30.674,37.957
2.283,15.193,30.565,37.834
2.285,15.151,30.458,37.710
2.287,15.111,30.349,37.588
2.288,15.069,30.247,37.469
2.290,15.024,30.149,37.353
2.292,14.982,30.053,37.241
2.293,14.942,29.955,37.134
2.295,14.902,29.858,37.028
2.297,14.856,29.762,36.919
2.298,14.812,29.664,36.808
2.300,14.768,29.567,36.696
2.302,14.723,29.470,36.589
2.303,14.677,29.372,36.480
2.305,14.632,29.269,36.366
2.307,14.590,29.164,36.249
2.308,14.552,29.060,36.130
2.310,14.516,28.954,36.012
2.312,14.482,28.847,35.890
2.313,14.446,28.740,35.769
2.315,14.410,28.635,35.651
2.317,14.376,28.531,35.533
2.318,14.340,28.429,35.419
2.320,14.304,28.327,35.302
2.322,14.270,28.227,35.187
2.323,14.234,28.130,35.072
2.325,14.195,28.033,34.956
2.327,14.158,27.938,34.842
2.328,14.123,27.844,34.727
2.330,14.088,27.750,34.615
2.332,14.053,27.657,34.500
2.333,14.024,27.564,34.384
2.335,13.994,27.472,34.269
2.337,13.965,27.379,34.156
2.338,13.938,27.286,34.046
2.340,13.914,27.195,33.938
2.342,13.892,27.108,33.835
2.343,13.872,27.023,33.736
2.345,13.857,26.941,33.638
2.347,13.843,26.865,33.545
2.348,13.829,26.790,33.453
2.350,13.817,26.719,33.361
2.352,13.803,26.653,33.275
2.353,13.792,26.591,33.195
2.355,13.781,26.533,33.117
2.357,13.772,26.476,33.041
2.358,13.767,26.423,32.970
2.360,13.761,26.370,32.910
2.362,13.756,26.321,32.856
2.363,13.746,26.278,32.804
2.365,13.739,26.240,32.755
2.367,13.733,26.206,32.712
2.368,13.726,26.177,32.671
2.370,13.720,26.149,32.628
2.372,13.718,26.117,32.587
2.373,13.727,26.088,32.547
2.375,13.741,26.064,32.516
2.377,13.754,26.046,32.486
2.378,13.771,26.034,32.459
2.380,13.792,26.030,32.444
2.382,13.811,26.031,32.434
2.383,13.825,26.038,32.433
2.385,13.835,26.043,32.437
2.387,13.852,26.050,32.449
2.388,13.868,26.056,32.462
2.390,13.881,26.063,32.473
2.392,13.892,26.074,32.485
2.393,13.905,26.087,32.497
2.395,13.917,26.101,32.511
2.397,13.922,26.114,32.524
2.398,13.923,26.130,32.538
2.400,13.925,26.147,32.555
2.402,13.926,26.163,32.570
2.403,13.926,26.173,32.581
2.405,13.923,26.183,32.593
2.407,13.919,26.191,32.605
2.408,13.920,26.196,32.614
2.410,13.918,26.194,32.619
2.412,13.915,26.189,32.629
2.413,13.910,26.183,32.639
2.415,13.906,26.176,32.643
2.417,13.905,26.169,32.643
2.418,13.900,26.165,32.645
2.420,13.897,26.163,32.648
2.422,13.900,26.161,32.649
2.423,13.900,26.162,32.645
2.425,13.900,26.160,32.644
2.427,13.894,26.161,32.650
2.428,13.887,26.161,32.654
2.430,13.876,26.161,32.660
2.432,13.863,26.161,32.667
2.433,13.850,26.161,32.672
2.435,13.832,26.159,32.671
2.437,13.814,26.150,32.664
2.438,13.795,26.140,32.658
2.440,13.778,26.126,32.649
2.442,13.760,26.112,32.637
2.443,13.743,26.094,32.627
2.445,13.728,26.079,32.619
2.447,13.711,26.063,32.608
2.448,13.693,26.043,32.592
2.450,13.672,26.025,32.576
2.452,13.652,26.008,32.557
2.453,13.632,25.990,32.534
2.455,13.611,25.968,32.511
2.457,13.590,25.950,32.490
2.458,13.570,25.934,32.472
2.460,13.548,25.916,32.457
2.462,13.522,25.897,32.445
2.463,13.497,25.879,32.439
2.465,13.477,25.863,32.434
2.467,13.455,25.845,32.428
2.468,13.432,25.827,32.420
2.470,13.406,25.807,32.411
2.472,13.377,25.790,32.400
2.473,13.345,25.773,32.388
2.475,13.312,25.756,32.378
2.477,13.280,25.739,32.371
2.478,13.251,25.720,32.365
2.480,13.225,25.703,32.360
2.482,13.204,25.686,32.359
2.483,13.183,25.672,32.360
2.485,13.158,25.659,32.362
2.487,13.136,25.647,32.363
2.488,13.121,25.636,32.370
2.490,13.106,25.629,32.381
2.492,13.091,25.623,32.393
2.493,13.075,25.619,32.408
2.495,13.061,25.621,32.430
2.497,13.044,25.627,32.462
2.498,13.025,25.636,32.494
2.500,13.009,25.648,32.527
2.502,12.992,25.662,32.564
2.503,12.975,25.677,32.600
2.505,12.952,25.687,32.634
2.507,12.928,25.698,32.664
2.508,12.901,25.711,32.697
2.510,12.872,25.721,32.730
2.512,12.844,25.725,32.756
2.513,12.817,25.727,32.783
2.515,12.796,25.731,32.809
2.517,12.777,25.733,32.836
2.518,12.760,25.733,32.857
2.520,12.740,25.736,32.876
2.522,12.717,25.745,32.900
2.523,12.690,25.755,32.926
2.525,12.659,25.765,32.949
2.527,12.626,25.778,32.971
2.528,12.589,25.791,32.994
2.530,12.550,25.802,33.016
2.532,12.510,25.806,33.031
2.533,12.471,25.804,33.037
2.535,12.433,25.796,33.036
2.537,12.400,25.783,33.031
2.538,12.369,25.768,33.020
2.540,12.339,25.750,33.002
2.542,12.312,25.732,32.977
2.543,12.286,25.714,32.950
2.545,12.263,25.702,32.925
2.547,12.240,25.693,32.899
2.548,12.218,25.682,32.876
2.550,12.202,25.674,32.852
2.552,12.188,25.670,32.827
2.553,12.179,25.670,32.805
2.555,12.169,25.674,32.789
2.557,12.158,25.678,32.773
2.558,12.148,25.686,32.751
2.560,12.132,25.695,32.733
2.562,12.110,25.704,32.722
2.563,12.085,25.713,32.709
2.565,12.061,25.718,32.686
2.567,12.035,25.722,32.660
2.568,12.004,25.725,32.631
2.570,11.973,25.727,32.597
2.572,11.947,25.730,32.562
2.573,11.920,25.733,32.526
2.575,11.888,25.733,32.489
2.577,11.851,25.730,32.453
2.578,11.817,25.726,32.421
2.580,11.783,25.725,32.393
2.582,11.742,25.723,32.363
2.583,11.701,25.717,32.331
2.585,11.662,25.715,32.299
2.587,11.630,25.717,32.268
2.588,11.600,25.718,32.240
2.590,11.570,25.718,32.215
2.592,11.544,25.721,32.193
2.593,11.520,25.728,32.175
2.595,11.497,25.739,32.164
2.597,11.469,25.753,32.161
2.598,11.439,25.774,32.166
2.600,11.410,25.799,32.177
2.602,11.384,25.832,32.202
2.603,11.358,25.867,32.237
2.605,11.333,25.906,32.279
2.607,11.309,25.949,32.327
2.608,11.288,25.999,32.384
2.610,11.266,26.053,32.454
2.612,11.242,26.111,32.527
2.613,11.220,26.176,32.609
2.615,11.198,26.251,32.706
2.617,11.174,26.332,32.815
2.618,11.150,26.420,32.932
2.620,11.128,26.512,33.053
2.622,11.107,26.610,33.182
2.623,11.083,26.710,33.314
2.625,11.057,26.809,33.448
2.627,11.028,26.909,33.592
2.628,10.999,27.011,33.742
2.630,10.966,27.113,33.899
2.632,10.929,27.217,34.061
2.633,10.893,27.324,34.231
2.635,10.854,27.433,34.408
2.637,10.812,27.541,34.583
2.638,10.771,27.649,34.755
2.640,10.734,27.755,34.925
2.642,10.700,27.862,35.094
2.643,10.671,27.962,35.263
2.645,10.644,28.057,35.427
2.647,10.628,28.152,35.590
2.648,10.616,28.251,35.761
2.650,10.607,28.355,35.940
2.652,10.600,28.460,36.123
2.653,10.595,28.567,36.311
2.655,10.593,28.683,36.506
2.657,10.587,28.803,36.703
2.658,10.577,28.921,36.895
2.660,10.562,29.032,37.083
2.662,10.548,29.140,37.266
